Values for Sample D
The total number of words = 2956880
The total number of distinct = 57794
The popular treshold words = 2890
The common treshold 1 words = 27452
The common treshold 2 words = 30342
____________________________________________________________________________________________________________
Table for the top values
+---------------+------+----+
|           Word| Count|Rank|
|         opulency|    1|56010|
|         settlest|    1|56011|
|         villians|    1|56012|
|      cauterizing|    1|56013|
|         recanter|    1|56014|
|       triumphers|    1|56015|
|      unremovably|    1|56016|
|       decimation|    1|56017|
|           tithed|    1|56018|
|          bluster|    1|56019|
|        uncharged|    1|56020|
|      insculpture|    1|56021|
|         caitiffs|    1|56022|
|         droplets|    1|56023|
|             pius|    1|56024|
|          accited|    1|56025|
|          fratrum|    1|56026|
|          brethen|    1|56027|
|        triumpher|    1|56028|
|           iament|    1|56029|
|       candidatus|    1|56030|
|      interrupter|    1|56031|
|           cuique|    1|56032|
|        hymenaeus|    1|56033|
|       remunerate|    1|56034|
|         climbeth|    1|56035|
|           lavina|    1|56036|
|          glideth|    1|56037|
|            shive|    1|56038|
|              fas|    1|56039|
|            nefas|    1|56040|
|            styga|    1|56041|
|            vehor|    1|56042|
|        yellowing|    1|56043|
|          uncurls|    1|56044|
|           unroll|    1|56045|
|        cimmerian|    1|56046|
|         deflower|    1|56047|
|       overshades|    1|56048|
|           scrowl|    1|56049|
|            rosed|    1|56050|
|        offendeth|    1|56051|
|        devourers|    1|56052|
|       unrecuring|    1|56053|
|            bewet|    1|56054|
|         wreathen|    1|56055|
|       complainer|    1|56056|
|     reprehending|    1|56057|
|      somewhither|    1|56058|
|          tosseth|    1|56059|
|            magni|    1|56060|
|            audis|    1|56061|
|          scelera|    1|56062|
|            vides|    1|56063|
|          playeth|    1|56064|
|      scelerisque|    1|56065|
|            purus|    1|56066|
|             eget|    1|56067|
|            mauri|    1|56068|
|          iaculis|    1|56069|
|             arcu|    1|56070|
|         christen|    1|56071|
|           blowse|    1|56072|
|          tadpole|    1|56073|
|       younglings|    1|56074|
|        enceladus|    1|56075|
|           ignomy|    1|56076|
|         muliteus|    1|56077|
|           astrea|    1|56078|
|         reliquit|    1|56079|
|        apollinem|    1|56080|
|            plebs|    1|56081|
|             egal|    1|56082|
|         mightful|    1|56083|
|           wreaks|    1|56084|
|        libelling|    1|56085|
|        unjustice|    1|56086|
|       mistriship|    1|56087|
|         emperial|    1|56088|
|           godden|    1|56089|
|          nuntius|    1|56090|
|     successantly|    1|56091|
|            scath|    1|56092|
|        believest|    1|56093|
|          adorest|    1|56094|
|       habiliment|    1|56095|
|          surance|    1|56096|
|          pasties|    1|56097|
|           progne|    1|56098|
|          vaunter|    1|56099|
|          immures|    1|56100|
|          tenedos|    1|56101|
|        pavilions|    1|56102|
|            gated|    1|56103|
|          tymbria|    1|56104|
|            ilias|    1|56105|
|           chetas|    1|56106|
|           troien|    1|56107|
|      antenorides|    1|56108|
|          staples|    1|56109|
|    corresponsive|    1|56110|
|            tamer|    1|56111|
|            ulcer|    1|56112|
|         handlest|    1|56113|
|           sauced|    1|56114|
|         briareus|    1|56115|
|          andarus|    1|56116|
|           lifter|    1|56117|
|         ‘jupiter|    1|56118|
|       judgements|    1|56119|
|          drayman|    1|56120|
|           unarms|    1|56121|
|     ‘achievement|    1|56122|
|         jaundies|    1|56123|
|          conflux|    1|56124|
|          diverts|    1|56125|
|          tortive|    1|56126|
|      protractive|    1|56127|
|       persistive|    1|56128|
|           boreas|    1|56129|
|       importless|    1|56130|
|           mastic|    1|56131|
|        specialty|    1|56132|
|         foragers|    1|56133|
|        insisture|    1|56134|
|        dividable|    1|56135|
|      primogenity|    1|56136|
|           untune|    1|56137|
|       oppugnancy|    1|56138|
|          scurril|    1|56139|
|          topless|    1|56140|
|           typhon|    1|56141|
|            drest|    1|56142|
|         debonair|    1|56143|
|         distains|    1|56144|
|         vambrace|    1|56145|
|         overbulk|    1|56146|
|      perspicuous|    1|56147|
|        scantling|    1|56148|
|          indexes|    1|56149|
|        directive|    1|56150|
|            parch|    1|56151|
|         blockish|    1|56152|
|           botchy|    1|56153|
|         unsalted|    1|56154|
|      loathsomest|    1|56155|
|        grumblest|    1|56156|
|          railest|    1|56157|
|          cobloaf|    1|56158|
|          asinico|    1|56159|
|       whosomever|    1|56160|
|         modicums|    1|56161|
|        clotpoles|    1|56162|
|         ‘deliver|    1|56163|
|           dismes|    1|56164|
|      attributive|    1|56165|
|     infectiously|    1|56166|
|        wranglers|    1|56167|
|     ‘inestimable|    1|56168|
|       propension|    1|56169|
|     propugnation|    1|56170|
|       extenuates|    1|56171|
|          propend|    1|56172|
|         canonize|    1|56173|
|         roisting|    1|56174|
|           ‘sfoot|    1|56175|
|         caduceus|    1|56176|
|         disunite|    1|56177|
|           outfly|    1|56178|
|       underwrite|    1|56179|
|         overhold|    1|56180|
|           untent|    1|56181|
|           bastes|    1|56182|
|      assubjugate|    1|56183|
|           enlard|    1|56184|
|            knead|    1|56185|
|             milo|    1|56186|
|        antiquary|    1|56187|
|            hulks|    1|56188|
|     complimental|    1|56189|
|          seethes|    1|56190|
|       overshines|    1|56191|
|           charon|    1|56192|
|    transportance|    1|56193|
|          repured|    1|56194|
|           tercel|    1|56195|
|        abruption|    1|56196|
|     monstruosity|    1|56197|
|         unsecret|    1|56198|
|        outliving|    1|56199|
|         plantage|    1|56200|
|       waterdrops|    1|56201|
|    characterless|    1|56202|
|         stepdame|    1|56203|
|        troiluses|    1|56204|
|         cressids|    1|56205|
|       unplausive|    1|56206|
|     ingratitudes|    1|56207|
|       forthright|    1|56208|
|     calumniating|    1|56209|
|            gauds|    1|56210|
|           unveil|    1|56211|
|         polyxena|    1|56212|
|           ‘great|    1|56213|
|       cudgelling|    1|56214|
|        vainglory|    1|56215|
|          ‘thanks|    1|56216|
|     languageless|    1|56217|
|         catlings|    1|56218|
|          enfreed|    1|56219|
|          soilure|    1|56220|
|         palating|    1|56221|
|          whorish|    1|56222|
|          chapmen|    1|56223|
|        capocchia|    1|56224|
|        naughtily|    1|56225|
|         ‘troilus|    1|56226|
|       violenteth|    1|56227|
|          causeth|    1|56228|
|        allayment|    1|56229|
|          justles|    1|56230|
|       rejoindure|    1|56231|
|            crams|    1|56232|
|           scants|    1|56233|
|        distasted|    1|56234|
|       maculation|    1|56235|
|           lavolt|    1|56236|
|      discoursive|    1|56237|
|          sphered|    1|56238|
|          aquilon|    1|56239|
|          blowest|    1|56240|
|     encounterers|    1|56241|
|           stints|    1|56242|
|         deedless|    1|56243|
|      vindicative|    1|56244|
|       commixtion|    1|56245|
|      multipotent|    1|56246|
|      neoptolemus|    1|56247|
|          mirable|    1|56248|
|       expectance|    1|56249|
|        expecters|    1|56250|
|         untraded|    1|56251|
|      subduements|    1|56252|
|         whereout|    1|56253|
|         stithied|    1|56254|
|          convive|    1|56255|
|      tambourines|    1|56256|
|          seemest|    1|56257|
|         ruptures|    1|56258|
|       lethargies|    1|56259|
|          palsies|    1|56260|
|       imposthume|    1|56261|
|        sciaticas|    1|56262|
|            kilns|    1|56263|
|         rivelled|    1|56264|
|           gaging|    1|56265|
|         fitchook|    1|56266|
|        cognition|    1|56267|
|       deceptious|    1|56268|
|       calumniate|    1|56269|
|      depravation|    1|56270|
|     sanctimonies|    1|56271|
|       inseparate|    1|56272|
|          shipmen|    1|56273|
|        hurricano|    1|56274|
|          concupy|    1|56275|
|         fairwell|    1|56276|
|     admonishment|    1|56277|
|           enrapt|    1|56278|
|          shrills|    1|56279|
|          ‘hector|    1|56280|
|          edifies|    1|56281|
|          clawing|    1|56282|
|    whoremasterly|    1|56283|
|            menon|    1|56284|
|           doreus|    1|56285|
|           pashed|    1|56286|
|      epistrophus|    1|56287|
|           cedius|    1|56288|
|       amphimacus|    1|56289|
|            thoas|    1|56290|
|          galathe|    1|56291|
|           sculls|    1|56292|
|           strawy|    1|56293|
|            frush|    1|56294|
|           empale|    1|56295|
|         bragless|    1|56296|
|        imminence|    1|56297|
|           niobes|    1|56298|
|         mouldeth|    1|56299|
|        receiveth|    1|56300|
|       cloistress|    1|56301|
|        unfoldeth|    1|56302|
|      bounteously|    1|56303|
|            blabs|    1|56304|
|          gamboys|    1|56305|
|       quarreller|    1|56306|
|      subtractors|    1|56307|
|        coystrill|    1|56308|
|       castiliano|    1|56309|
|            vulgo|    1|56310|
|         agueface|    1|56311|
|           buttry|    1|56312|
|      kickshawses|    1|56313|
|       unprofited|    1|56314|
|          rubious|    1|56315|
|       semblative|    1|56316|
|           barful|    1|56317|
|          gaskins|    1|56318|
|       quinapalus|    1|56319|
|          botcher|    1|56320|
|     dexteriously|    1|56321|
|           zanies|    1|56322|
|          codling|    1|56323|
|       shrewishly|    1|56324|
|        comptible|    1|56325|
|    mollification|    1|56326|
|       adorations|    1|56327|
|        contemned|    1|56328|
|             hals|    1|56329|
|     extravagancy|    1|56330|
|          overfar|    1|56331|
|          cnemies|    1|56332|
|        peevishly|    1|56333|
|         untangle|    1|56334|
|    pigrogromitus|    1|56335|
|          vapians|    1|56336|
|          queubus|    1|56337|
|        impeticos|    1|56338|
|       gratillity|    1|56339|
|          testril|    1|56340|
|      mellifluous|    1|56341|
|           ramsey|    1|56342|
|            sneck|    1|56343|
|             kins|    1|56344|
|    misdemeanours|    1|56345|
|          ahungry|    1|56346|
|          nayword|    1|56347|
|          swarths|    1|56348|
|      penthesilea|    1|56349|
|           strown|    1|56350|
|         cloyment|    1|56351|
|            denay|    1|56352|
|            biter|    1|56353|
|            trout|    1|56354|
|          strachy|    1|56355|
|          jezebel|    1|56356|
|            brock|    1|56357|
|          staniel|    1|56358|
|           sowter|    1|56359|
|            inure|    1|56360|
|         champain|    1|56361|
|           aiaria|    1|56362|
|         pilchers|    1|56363|
|         overworn|    1|56364|
|            garde|    1|56365|
|        unmuzzled|    1|56366|
|            grize|    1|56367|
|         brownist|    1|56368|
|         cubiculo|    1|56369|
|          manakin|    1|56370|
|        wainropes|    1|56371|
|         renegado|    1|56372|
|         unguided|    1|56373|
|     unhospitable|    1|56374|
|         reliques|    1|56375|
|        gartering|    1|56376|
|        aialvolio|    1|56377|
|          garterd|    1|56378|
|        cherrypit|    1|56379|
|          collier|    1|56380|
|           waylay|    1|56381|
|            baily|    1|56382|
|         clodpole|    1|56383|
|      cockatrices|    1|56384|
|          unchary|    1|56385|
|         reproves|    1|56386|
|      intercepter|    1|56387|
|      incensement|    1|56388|
|            quirk|    1|56389|
|           firago|    1|56390|
|           fencer|    1|56391|
|          befalls|    1|56392|
|          couplet|    1|56393|
|       cowardship|    1|56394|
|           ungird|    1|56395|
|            bonos|    1|56396|
|           prague|    1|56397|
|         gorboduc|    1|56398|
|           vexest|    1|56399|
|      barricadoes|    1|56400|
|     clerestories|    1|56401|
|      complainest|    1|56402|
|           errest|    1|56403|
|           bibble|    1|56404|
|           prithe|    1|56405|
|          enwraps|    1|56406|
|          chantry|    1|56407|
|     affirmatives|    1|56408|
|            primo|    1|56409|
|          secundo|    1|56410|
|           tertio|    1|56411|
|          triplex|    1|56412|
|         baubling|    1|56413|
|         scathful|    1|56414|
|     unauspicious|    1|56415|
|       regardance|    1|56416|
|            mores|    1|56417|
|          joinder|    1|56418|
|  interchangement|    1|56419|
|          grizzle|    1|56420|
|      incardinate|    1|56421|
|        lifelings|    1|56422|
|       othergates|    1|56423|
|            passy|    1|56424|
|            pavin|    1|56425|
|           cohere|    1|56426|
|        overswear|    1|56427|
|              vox|    1|56428|
|              gul|    1|56429|
|      uncourteous|    1|56430|
|        followest|    1|56431|
|      unheedfully|    1|56432|
|         mercatio|    1|56433|
|        profferer|    1|56434|
|       churlishly|    1|56435|
|         alphonso|    1|56436|
|       resembleth|    1|56437|
|          rhyming|    1|56438|
|          launces|    1|56439|
|       unmellowed|    1|56440|
|        mistresss|    1|56441|
|       disability|    1|56442|
|      braggardism|    1|56443|
|           expels|    1|56444|
|        reportest|    1|56445|
|          meaneth|    1|56446|
|       overtaketh|    1|56447|
|      unprevented|    1|56448|
|  uncompassionate|    1|56449|
|             cate|    1|56450|
|            brews|    1|56451|
|           crusts|    1|56452|
|        persevers|    1|56453|
|          lumpish|    1|56454|
|          wailful|    1|56455|
|       commending|    1|56456|
|            twits|    1|56457|
|       allycholly|    1|56458|
|      conceitless|    1|56459|
|          halidom|    1|56460|
|          recking|    1|56461|
|        befortune|    1|56462|
|          stayest|    1|56463|
|              wul|    1|56464|
|       passioning|    1|56465|
|           auburn|    1|56466|
|            silva|    1|56467|
|           moyses|    1|56468|
|      blackfriers|    1|56469|
|        maiesties|    1|56470|
|       shakspeare|    1|56471|
|         waterson|    1|56472|
|            pauls|    1|56473|
|      countreymen|    1|56474|
|           playes|    1|56475|
|      maydenheads|    1|56476|
|         modestie|    1|56477|
|         retaines|    1|56478|
|          chaucer|    1|56479|
|           chaffe|    1|56480|
|         wrighter|    1|56481|
|          blastes|    1|56482|
|            bayes|    1|56483|
|           workes|    1|56484|
|         endlesse|    1|56485|
|      breathlesse|    1|56486|
|           houres|    1|56487|
|           nimphs|    1|56488|
|           musike|    1|56489|
|            smels|    1|56490|
|          pinckes|    1|56491|
|           dazies|    1|56492|
|             smel|    1|56493|
|        herbinger|    1|56494|
|            dimme|    1|56495|
|            golds|    1|56496|
|           larkes|    1|56497|
|           trymme|    1|56498|
|       slaundrous|    1|56499|
|           cuckoe|    1|56500|
|             hore|    1|56501|
|       bridehouse|    1|56502|
|           pearch|    1|56503|
|           vailes|    1|56504|
|           staind|    1|56505|
|        imperiall|    1|56506|
|          pitties|    1|56507|
|      gentilities|    1|56508|
|            markd|    1|56509|
|            booke|    1|56510|
|         distrest|    1|56511|
|      soveraignes|    1|56512|
|              fel|    1|56513|
|           beakes|    1|56514|
|         tallents|    1|56515|
|           kights|    1|56516|
|           crowes|    1|56517|
|           feilds|    1|56518|
|             urne|    1|56519|
|     loathsomenes|    1|56520|
|           purger|    1|56521|
|         chappell|    1|56522|
|         boundles|    1|56523|
|            roofe|    1|56524|
|         capaneus|    1|56525|
|           groome|    1|56526|
|            iunos|    1|56527|
|         threashd|    1|56528|
|            thawd|    1|56529|
|          devoure|    1|56530|
|           presse|    1|56531|
|           widdow|    1|56532|
|             vnto|    1|56533|
|           belona|    1|56534|
|            tuskd|    1|56535|
|           stilde|    1|56536|
|          shrunke|    1|56537|
|            bownd|    1|56538|
|       soldiresse|    1|56539|
|            poize|    1|56540|
|        sternenes|    1|56541|
|           pluckt|    1|56542|
|             cizd|    1|56543|
|           swolne|    1|56544|
|            leife|    1|56545|
|        distresse|    1|56546|
|        uncandied|    1|56547|
|        wrinckled|    1|56548|
|          peobles|    1|56549|
|          glassie|    1|56550|
|            raine|    1|56551|
|         capitall|    1|56552|
|         naturall|    1|56553|
|           sifter|    1|56554|
|            warme|    1|56555|
|              iot|    1|56556|
|          knowles|    1|56557|
|        meditance|    1|56558|
|    premeditating|    1|56559|
|           mooves|    1|56560|
|         asprayes|    1|56561|
|           cordes|    1|56562|
|          humaine|    1|56563|
|        blistring|    1|56564|
|       visitating|    1|56565|
|            sunne|    1|56566|
|           heates|    1|56567|
|         booteles|    1|56568|
|          dreames|    1|56569|
|        wrinching|    1|56570|
|           drunke|    1|56571|
|         wedlocke|    1|56572|
|         widdowes|    1|56573|
|         unpanged|    1|56574|
|         futurely|    1|56575|
|       warranting|    1|56576|
|          twyning|    1|56577|
|        tastefull|    1|56578|
|         blubberd|    1|56579|
|           spurne|    1|56580|
|          medcine|    1|56581|
|          prayres|    1|56582|
|            dombe|    1|56583|
|           sheild|    1|56584|
|            necke|    1|56585|
|             ffee|    1|56586|
|            aulis|    1|56587|
|           moytie|    1|56588|
|           theame|    1|56589|
|            lippe|    1|56590|
|           boudge|    1|56591|
|           earnst|    1|56592|
|            grone|    1|56593|
|           mastry|    1|56594|
|        sensually|    1|56595|
|           cheere|    1|56596|
|           deerer|    1|56597|
|        unhardned|    1|56598|
|        temptings|    1|56599|
|           glosse|    1|56600|
|            twold|    1|56601|
|         weakenes|    1|56602|
|            cride|    1|56603|
|            skars|    1|56604|
|           weedes|    1|56605|
|       martialist|    1|56606|
|          flurted|    1|56607|
|           scornd|    1|56608|
|             iuno|    1|56609|
|         ielouzie|    1|56610|
|          retaine|    1|56611|
|         cranckes|    1|56612|
|           kindes|    1|56613|
|           arowse|    1|56614|
|        considerd|    1|56615|
|            paide|    1|56616|
|         resyding|    1|56617|
|           cullor|    1|56618|
|            iumpe|    1|56619|
|          vnlesse|    1|56620|
|           untill|    1|56621|
|           chinne|    1|56622|
|           cizard|    1|56623|
|          streete|    1|56624|
|            teame|    1|56625|
|          plantin|    1|56626|
|            vncle|    1|56627|
|          unfeard|    1|56628|
|          deifies|    1|56629|
|            winne|    1|56630|
|            sibbe|    1|56631|
|            suckt|    1|56632|
|             lowd|    1|56633|
|            milke|    1|56634|
|          unlesse|    1|56635|
|          widdows|    1|56636|
|            cryes|    1|56637|
|             cals|    1|56638|
|           phebus|    1|56639|
|       whipstocke|    1|56640|
|         exclaimd|    1|56641|
|         whisperd|    1|56642|
|       lowdenesse|    1|56643|
|         threates|    1|56644|
|         defyance|    1|56645|
|          terrour|    1|56646|
|            dregd|    1|56647|
|           assurd|    1|56648|
|        unreasond|    1|56649|
|         neutrall|    1|56650|
|           defier|    1|56651|
|      arbitratour|    1|56652|
|          becking|    1|56653|
|         timerous|    1|56654|
|            exces|    1|56655|
|           hurtes|    1|56656|
|       gouernours|    1|56657|
|            yeild|    1|56658|
|          temperd|    1|56659|
|           peices|    1|56660|
|        enthroand|    1|56661|
|         thanckes|    1|56662|
|          bellona|    1|56663|
|        sollicite|    1|56664|
|           giftes|    1|56665|
|           helmes|    1|56666|
|          broachd|    1|56667|
|       spincsters|    1|56668|
|          sportes|    1|56669|
|       seriousnes|    1|56670|
|           cabind|    1|56671|
|           perill|    1|56672|
|            skift|    1|56673|
|           roring|    1|56674|
|            lodgd|    1|56675|
|        intangled|    1|56676|
|         outworne|    1|56677|
|           enjoyd|    1|56678|
|          enrichd|    1|56679|
|            flaui|    1|56680|
|        iudgement|    1|56681|
|           lordes|    1|56682|
|           rootes|    1|56683|
|         operance|    1|56684|
|          condemd|    1|56685|
|         blossome|    1|56686|
|           phenix|    1|56687|
|         patterne|    1|56688|
|          happely|    1|56689|
|             humd|    1|56690|
|         musicall|    1|56691|
|         coynadge|    1|56692|
|         sojourne|    1|56693|
|       rehearsall|    1|56694|
|      importments|    1|56695|
|       idividuall|    1|56696|
|          flavina|    1|56697|
|          sickely|    1|56698|
|       perswasion|    1|56699|
|        pirothous|    1|56700|
|         possesse|    1|56701|
|         continew|    1|56702|
|          retrait|    1|56703|
|           starre|    1|56704|
|            darke|    1|56705|
|            wishd|    1|56706|
|             erre|    1|56707|
|         chastice|    1|56708|
|        ceremonie|    1|56709|
|            judgd|    1|56710|
|             sone|    1|56711|
|         nephewes|    1|56712|
|            helme|    1|56713|
|           smeard|    1|56714|
|          troopes|    1|56715|
|            agast|    1|56716|
|             fixt|    1|56717|
|             haue|    1|56718|
|         surgions|    1|56719|
|          behoofe|    1|56720|
|         concerne|    1|56721|
|          unkinde|    1|56722|
|        beheastes|    1|56723|
|            zeale|    1|56724|
|            taske|    1|56725|
|          sicknes|    1|56726|
|         appollos|    1|56727|
|            vrnes|    1|56728|
|           sighes|    1|56729|
|           gummes|    1|56730|
|          cheeres|    1|56731|
|         solempne|    1|56732|
|        housholds|    1|56733|
|              ioy|    1|56734|
|            ceaze|    1|56735|
|         streetes|    1|56736|
|           meetes|    1|56737|
|          seldome|    1|56738|
|         minnowes|    1|56739|
|         deliverd|    1|56740|
|          demaund|    1|56741|
|              wel|    1|56742|
|           greise|    1|56743|
|         suffrers|    1|56744|
|         mervaile|    1|56745|
|          devided|    1|56746|
|          martyrd|    1|56747|
|           sigher|    1|56748|
|         holliday|    1|56749|
|        diffrence|    1|56750|
|           inough|    1|56751|
|            warre|    1|56752|
|         eastwind|    1|56753|
|            twyns|    1|56754|
|          ravishd|    1|56755|
|            decke|    1|56756|
|            loden|    1|56757|
|           claspe|    1|56758|
|           neckes|    1|56759|
|           clocke|    1|56760|
|           sommer|    1|56761|
|         inhabite|    1|56762|
|          houndes|    1|56763|
|           shooke|    1|56764|
|         iavelyns|    1|56765|
|            flyes|    1|56766|
|          strucke|    1|56767|
|           mindes|    1|56768|
|           rysing|    1|56769|
|          greefes|    1|56770|
|        certeinly|    1|56771|
|            gaule|    1|56772|
|           endles|    1|56773|
|       oppressour|    1|56774|
|          praiers|    1|56775|
|         chaunces|    1|56776|
|           seaver|    1|56777|
|        epitaphes|    1|56778|
|          kindnes|    1|56779|
|            silke|    1|56780|
|           deinty|    1|56781|
|          embleme|    1|56782|
|         bargaine|    1|56783|
|         matchles|    1|56784|
|           goddes|    1|56785|
|         mankinde|    1|56786|
|             tyes|    1|56787|
|        disclaime|    1|56788|
|            sonne|    1|56789|
|             cald|    1|56790|
|            joyes|    1|56791|
|           vnlike|    1|56792|
|         vnworthy|    1|56793|
|           graspe|    1|56794|
|            naile|    1|56795|
|            leape|    1|56796|
|          braines|    1|56797|
|        apricocke|    1|56798|
|         greatnes|    1|56799|
|          virgine|    1|56800|
|          remoove|    1|56801|
|         windowes|    1|56802|
|          bringst|    1|56803|
|           scuruy|    1|56804|
|          resolud|    1|56805|
|       constraine|    1|56806|
|            yrons|    1|56807|
|         morrisse|    1|56808|
|         studdied|    1|56809|
|            feede|    1|56810|
|        sweetenes|    1|56811|
|           rockes|    1|56812|
|            heape|    1|56813|
|         redresse|    1|56814|
|            iades|    1|56815|
|           tailes|    1|56816|
|             stoa|    1|56817|
|           feskue|    1|56818|
|             aile|    1|56819|
|          sennois|    1|56820|
|            rycas|    1|56821|
|            dancd|    1|56822|
|       hornebooke|    1|56823|
|          tanners|    1|56824|
|        parlously|    1|56825|
|         behalfes|    1|56826|
|          plaines|    1|56827|
|         performe|    1|56828|
|            neuer|    1|56829|
|            hangd|    1|56830|
|         porredge|    1|56831|
|             rost|    1|56832|
|           offerd|    1|56833|
|       oportunity|    1|56834|
|            corne|    1|56835|
|         disguize|    1|56836|
|           browes|    1|56837|
|         preferre|    1|56838|
|          iailors|    1|56839|
|        hopelesse|    1|56840|
|         fifteene|    1|56841|
|          pittied|    1|56842|
|            coyle|    1|56843|
|           keepes|    1|56844|
|          greives|    1|56845|
|          showtes|    1|56846|
|          synewes|    1|56847|
|         countrie|    1|56848|
|          prooves|    1|56849|
|       quallities|    1|56850|
|           dogges|    1|56851|
|            ladie|    1|56852|
|            firie|    1|56853|
|          breakes|    1|56854|
|         endebted|    1|56855|
|          honourd|    1|56856|
|             hirs|    1|56857|
|           bewtie|    1|56858|
|        unworthie|    1|56859|
|           rancke|    1|56860|
|            noone|    1|56861|
|           readie|    1|56862|
|           flowry|    1|56863|
|            dians|    1|56864|
|            waite|    1|56865|
|          receave|    1|56866|
|          divells|    1|56867|
|             rore|    1|56868|
|          venturd|    1|56869|
|           brooke|    1|56870|
|            fyles|    1|56871|
|          safetie|    1|56872|
|         condemne|    1|56873|
|            packe|    1|56874|
|         cloathes|    1|56875|
|        hallowing|    1|56876|
|          solemne|    1|56877|
|           bloomd|    1|56878|
|          knackes|    1|56879|
|           bancke|    1|56880|
|        eftsoones|    1|56881|
|        giltlesse|    1|56882|
|            prowd|    1|56883|
|         beuteous|    1|56884|
|            morne|    1|56885|
|            backt|    1|56886|
|            livde|    1|56887|
|            othes|    1|56888|
|          voydest|    1|56889|
|          falsest|    1|56890|
|           theefe|    1|56891|
|           chaffy|    1|56892|
|          clogges|    1|56893|
|          cosoner|    1|56894|
|           grosse|    1|56895|
|      gentlenesse|    1|56896|
|          griefes|    1|56897|
|         justifie|    1|56898|
|            rayne|    1|56899|
|          encline|    1|56900|
|        trecherie|    1|56901|
|         coupelld|    1|56902|
|             tyde|    1|56903|
|        disdaines|    1|56904|
|           rustie|    1|56905|
|            meale|    1|56906|
|        trespasse|    1|56907|
|             dyde|    1|56908|
|        counsaile|    1|56909|
|           choyce|    1|56910|
|        hipocrisy|    1|56911|
|              ont|    1|56912|
|           musite|    1|56913|
|             oile|    1|56914|
|        reconcild|    1|56915|
|         plainely|    1|56916|
|           guesse|    1|56917|
|         vnjustly|    1|56918|
|         mistooke|    1|56919|
|          welnigh|    1|56920|
|       perpetuall|    1|56921|
|           woolfe|    1|56922|
|           wreake|    1|56923|
|          hallowd|    1|56924|
|         answeard|    1|56925|
|         iengling|    1|56926|
|           unarmd|    1|56927|
|            torne|    1|56928|
|            howld|    1|56929|
|            prizd|    1|56930|
|          dussons|    1|56931|
|             sipt|    1|56932|
|            closd|    1|56933|
|           scowrd|    1|56934|
|         dissolue|    1|56935|
|            warpt|    1|56936|
|         cryckets|    1|56937|
|           chirpe|    1|56938|
|     schreichowle|    1|56939|
|            dawne|    1|56940|
|          parlies|    1|56941|
|         entreate|    1|56942|
|         disturbe|    1|56943|
|          gladder|    1|56944|
|            tasts|    1|56945|
|         vittails|    1|56946|
|            sawce|    1|56947|
|             giue|    1|56948|
|            haird|    1|56949|
|           groane|    1|56950|
|           broune|    1|56951|
|           broade|    1|56952|
|          straind|    1|56953|
|            makst|    1|56954|
|           aglets|    1|56955|
|            rocke|    1|56956|
|          carecke|    1|56957|
|            sayle|    1|56958|
|           pigmes|    1|56959|
|           pricke|    1|56960|
|        tediosity|    1|56961|
|      disensanity|    1|56962|
|          labourd|    1|56963|
|            milkd|    1|56964|
|        plumbroth|    1|56965|
|         wherfore|    1|56966|
|       iudgements|    1|56967|
|              mee|    1|56968|
|           medius|    1|56969|
|           fidius|    1|56970|
|           heares|    1|56971|
|         meleager|    1|56972|
|            comly|    1|56973|
|         taborour|    1|56974|
|             friz|    1|56975|
|         maudline|    1|56976|
|          barbery|    1|56977|
|        freckeled|    1|56978|
|            faild|    1|56979|
|             swym|    1|56980|
|           fauour|    1|56981|
|           friske|    1|56982|
|         dispersd|    1|56983|
|            barke|    1|56984|
|            usque|    1|56985|
|         authours|    1|56986|
|            washd|    1|56987|
|        sempsters|    1|56988|
|             eele|    1|56989|
|            unles|    1|56990|
|          woefull|    1|56991|
|         pittious|    1|56992|
|          credite|    1|56993|
|         frampall|    1|56994|
|            pisse|    1|56995|
|          stooles|    1|56996|
|           howlet|    1|56997|
|             owle|    1|56998|
|              wer|    1|56999|
|            aiste|    1|57000|
|             pozd|    1|57001|
|       whitebread|    1|57002|
|            sirha|    1|57003|
|             boni|    1|57004|
|          damzell|    1|57005|
|         quipassa|    1|57006|
|             opus|    1|57007|
|            exegi|    1|57008|
|            iouis|    1|57009|
|     perswasively|    1|57010|
|             thes|    1|57011|
|             emil|    1|57012|
|          veritie|    1|57013|
|            rable|    1|57014|
|           choris|    1|57015|
|         dignitie|    1|57016|
|        rectifier|    1|57017|
|        pedagogus|    1|57018|
|           ferula|    1|57019|
|          daintie|    1|57020|
|          dismall|    1|57021|
|           blowne|    1|57022|
|       twinckling|    1|57023|
|            glewd|    1|57024|
|           tenner|    1|57025|
|           penner|    1|57026|
|           spowse|    1|57027|
|           gauled|    1|57028|
|         beckning|    1|57029|
|         informes|    1|57030|
|         reckning|    1|57031|
|            tayle|    1|57032|
|            toole|    1|57033|
|           multis|    1|57034|
|            alijs|    1|57035|
|          intrate|    1|57036|
|            filij|    1|57037|
|           huntst|    1|57038|
|          dowsets|    1|57039|
|            deoeq|    1|57040|
|               ue|    1|57041|
|      beneficiall|    1|57042|
|        pertaines|    1|57043|
|      obbraidings|    1|57044|
|          scornes|    1|57045|
|       dispisings|    1|57046|
|         powtings|    1|57047|
|           girles|    1|57048|
|     schooleboyes|    1|57049|
|         furnishd|    1|57050|
|            spard|    1|57051|
|            gotst|    1|57052|
|           heavie|    1|57053|
|            worne|    1|57054|
|            caske|    1|57055|
|          prethee|    1|57056|
|              usd|    1|57057|
